id,name,description,price,stock,created_at,updated_at,is_featured,categories
67282eb0-bdc9-4206-bdd9-ba6cdc91484b,Stuffed Animal,A fun and engaging toy for kids.,40.60,456,2025-10-19 08:41:00,2025-12-18 13:01:00,False,"Collectibles, Racing"
d5593ac4-cbfc-46d6-b941-08ceb62808c4,Science Experiment Kit,Interactive and educational.,33.95,369,2025-01-25 01:19:00,2025-08-17 12:33:00,False,"Board Games, Blasters"
66a30597-dca4-4f6a-8607-7d8c67392659,Puzzle Game,Interactive and educational.,175.65,375,2025-04-01 15:41:00,2025-12-21 17:46:00,True,"Blasters, Arts & Crafts, Board Games"
73e678e4-1d54-4e74-8360-46ce573acabd,Science Experiment Kit,Includes various accessories for extended fun.,42.33,79,2025-05-26 14:39:00,2025-09-04 01:13:00,False,"Baby Toys, Vehicles"
8faeee66-5f8f-419b-8803-f5f03ba266f9,LEGO City Set,Includes various accessories for extended fun.,97.30,119,2025-01-20 20:33:00,2025-09-24 17:22:00,False,Blasters
f672bef1-39a3-4612-9328-4c8045bb48ce,Puzzle Game,Designed for hours of entertainment.,294.47,48,2025-11-11 15:42:00,2025-12-10 00:08:00,False,"Racing, Vehicles, Family Games"
7ed4c6fc-cf79-4a5e-96eb-2a0b6b18fad5,Plush Teddy Bear,High-quality and durable.,231.51,195,2025-02-03 05:09:00,2025-11-06 07:13:00,False,"Board Games, Vehicles"
643f026f-6281-4ad9-b888-fad3e74c6030,Wooden Train Set,Perfect for imaginative play.,214.08,241,2025-09-09 11:36:00,2025-09-13 08:06:00,True,"Playsets, Board Games, Family Games"
c6171d71-88ba-411e-8062-eb2013e44c69,Barbie Dollhouse,Perfect for imaginative play.,270.04,21,2025-09-14 02:14:00,2025-03-15 07:09:00,False,Arts & Crafts
edc88000-86a6-431b-933b-5269ac69b888,Pokemon Card Set,Perfect for imaginative play.,76.21,281,2025-12-01 19:33:00,2025-12-19 05:38:00,True,Playsets
acacdd91-0286-4a8f-a125-6892224a83f6,Plush Teddy Bear,A fun and engaging toy for kids.,177.90,218,2025-01-19 12:58:00,2025-04-04 13:07:00,False,Family Games
99d34d96-6ec0-4ffd-9945-7c5d66fe6cf1,Play-Doh Set,Encourages creativity and problem-solving.,249.57,175,2025-01-07 11:14:00,2025-02-08 16:21:00,True,"Board Games, Action Figures, Building Sets"
19b4ba94-94e3-47c2-b3c8-37a21daeb60f,Magic Kit,High-quality and durable.,81.60,141,2025-06-10 12:13:00,2025-11-11 01:27:00,False,Board Games
798dd297-9cde-4718-8ec3-2106006df272,Fisher-Price Toy,Encourages creativity and problem-solving.,166.54,357,2025-08-25 13:54:00,2025-05-07 12:28:00,False,"Blasters, Playsets"
edf2ce76-8af9-4b39-8c6d-d828167933fc,Fisher-Price Toy,Encourages creativity and problem-solving.,14.30,19,2025-12-18 03:12:00,2025-01-19 22:43:00,False,"Baby Toys, Action Figures, Building Sets"
380d10b8-2103-4e15-9364-d7e4dfdfd45e,Dinosaur Toy,Easy to assemble and store.,210.58,61,2025-07-07 23:21:00,2025-03-06 05:02:00,False,"Educational, Dolls, Trading Cards"
f91c77df-6e38-4cef-863e-4f7222074b04,Barbie Dollhouse,Easy to assemble and store.,44.48,499,2025-10-24 10:23:00,2025-10-28 20:30:00,False,Trading Cards
b64bbe7c-fed4-4d77-9a3e-95570973017b,Fisher-Price Toy,Safe and non-toxic materials.,235.23,83,2025-07-11 11:33:00,2025-05-19 19:24:00,True,"Playsets, Arts & Crafts"
74dc97aa-2184-4356-89dc-60b6fd1c28c8,Hot Wheels Track,A fun and engaging toy for kids.,20.67,415,2025-11-22 14:29:00,2025-01-05 04:21:00,True,"Vehicles, Action Figures, Family Games"
b9fddf09-1f16-4245-9ce6-6ed3615350c8,Play-Doh Set,Easy to assemble and store.,255.34,124,2025-03-13 14:27:00,2025-12-17 08:09:00,True,"Educational, Family Games"
d9364ca9-77d7-4dac-8c4c-6a3d8912e338,Remote Control Car,Easy to assemble and store.,104.58,163,2025-03-21 21:43:00,2025-05-22 10:25:00,False,Arts & Crafts
5e1bdf54-8e8e-49ed-93bf-8534c0839a9d,Dinosaur Toy,Safe and non-toxic materials.,19.30,473,2025-01-07 16:38:00,2025-11-24 18:13:00,False,Board Games
f7f11c92-2988-4970-8272-cb53ef934f93,Play-Doh Set,Includes various accessories for extended fun.,93.80,198,2025-02-12 18:30:00,2025-08-06 17:38:00,True,Board Games
b8db99a2-e9a0-4391-b224-213a1bde567f,Barbie Dollhouse,Easy to assemble and store.,262.64,358,2025-01-14 21:05:00,2025-12-13 23:03:00,False,"Playsets, Blasters, Family Games"
1640ac46-4984-4039-8b07-1e5ff94b4686,Fisher-Price Toy,A fun and engaging toy for kids.,258.32,366,2025-10-27 01:46:00,2025-08-20 08:13:00,False,"Playsets, Building Sets"
b789409f-9071-4c32-8732-ee354721d30e,Play-Doh Set,Great gift for children of all ages.,108.03,474,2025-10-01 02:17:00,2025-12-15 21:45:00,True,"Vehicles, Trading Cards, Dolls"
e48a7d39-1f2d-4ac2-9b0b-2421074e64cd,Puzzle Game,Safe and non-toxic materials.,288.43,239,2025-02-08 18:07:00,2025-09-19 17:42:00,True,"Dolls, Arts & Crafts, Playsets"
f79eae41-55eb-4b1b-a57a-55235737c6ee,NERF Blaster,High-quality and durable.,34.23,478,2025-01-27 22:52:00,2025-07-19 22:49:00,True,"Baby Toys, Building Sets, Collectibles"
f77e61fe-734d-40aa-a9b8-412b7ffff020,Fisher-Price Toy,Perfect for imaginative play.,13.21,453,2025-08-16 22:22:00,2025-01-13 05:21:00,False,"Blasters, Playsets"
5c6b3273-d68b-44e1-bcde-f1838aa9f60c,Wooden Train Set,Great gift for children of all ages.,220.45,173,2025-05-11 19:58:00,2025-08-10 00:58:00,True,"Baby Toys, Collectibles, Board Games"
0d4caac6-4b1a-402b-9ddc-37d7a558bb39,LEGO City Set,Safe and non-toxic materials.,32.45,329,2025-12-04 05:30:00,2025-12-03 02:50:00,True,"Playsets, Vehicles"
e4d1e574-7dbe-4a66-af05-3280cb6f400e,Dinosaur Toy,Easy to assemble and store.,199.89,365,2025-06-03 14:25:00,2025-01-28 23:13:00,True,Action Figures
df9a68f2-01a8-4286-bd00-95b644fd98c2,Play-Doh Set,Easy to assemble and store.,86.16,145,2025-03-10 12:30:00,2025-10-22 02:59:00,False,Building Sets
e775cb7f-6332-4712-a9f1-b26f1decad1a,Transformers Figure,Great gift for children of all ages.,18.99,153,2025-09-16 20:00:00,2025-09-02 02:08:00,False,"Vehicles, Family Games, Baby Toys"
4f2cf220-c7b1-491f-8958-dc4442b31117,LEGO City Set,Safe and non-toxic materials.,137.46,261,2025-01-23 04:49:00,2025-06-28 19:16:00,False,Collectibles
1877a4fd-d96e-4c88-87f4-9882b1ec8923,Toy Kitchen Set,High-quality and durable.,61.04,353,2025-01-05 10:33:00,2025-06-25 17:08:00,True,"Educational, Racing"
df1d00ab-4b42-4181-96be-75b4d4e3791d,Hot Wheels Track,Great gift for children of all ages.,265.88,290,2025-01-14 22:09:00,2025-12-11 03:52:00,False,Trading Cards
c17b5c6f-b69d-426b-9240-8eb492ac8436,Transformers Figure,A fun and engaging toy for kids.,203.97,409,2025-12-12 23:56:00,2025-09-13 06:07:00,False,"Building Sets, Action Figures, Vehicles"
1f304c09-d829-44a2-9c6f-e8d74cbd3b48,Robot Toy,A fun and engaging toy for kids.,256.84,473,2025-09-12 18:23:00,2025-07-07 01:33:00,True,"Baby Toys, Dolls, Playsets"
cb7aaa64-66fa-420d-98b5-8864dc48fbe7,Plush Teddy Bear,Encourages creativity and problem-solving.,39.10,391,2025-02-11 22:24:00,2025-04-14 13:11:00,True,Trading Cards
b9bac536-8202-4806-a62b-7d39af22df75,Pokemon Card Set,Safe and non-toxic materials.,58.71,376,2025-03-15 13:11:00,2025-08-05 20:00:00,False,Trading Cards
ffc2e367-a5bc-44d5-b2f4-3181b782feb4,Dinosaur Toy,Encourages creativity and problem-solving.,100.06,424,2025-05-25 20:28:00,2025-06-01 01:22:00,True,Baby Toys
e175dfce-1b7b-4e61-81e7-247ec167eb82,Barbie Dollhouse,Includes various accessories for extended fun.,264.73,345,2025-09-22 15:43:00,2025-06-18 17:26:00,False,"Family Games, Playsets"
e433116f-893f-4c67-8df7-94eb95df70ba,Monopoly Board Game,Designed for hours of entertainment.,140.60,464,2025-08-20 08:46:00,2025-02-22 14:34:00,True,Collectibles
81ef9878-2b4c-4653-a493-0a285e14164b,Wooden Train Set,Encourages creativity and problem-solving.,259.44,208,2025-06-18 14:19:00,2025-10-05 19:39:00,True,"Blasters, Collectibles"
05130278-5a76-4ef7-a6d6-7f992bd4208a,Dinosaur Toy,Easy to assemble and store.,82.82,74,2025-10-02 15:37:00,2025-08-19 00:19:00,False,Arts & Crafts
bfe528dd-8b38-4ee1-ad9c-60338f418420,Superhero Action Figure,A fun and engaging toy for kids.,88.45,287,2025-07-22 12:38:00,2025-02-02 11:00:00,True,"Dolls, Action Figures, Baby Toys"
0bf44ba2-109b-4b7e-8c18-69dfa0ceef98,Wooden Train Set,Great gift for children of all ages.,250.46,373,2025-03-22 05:20:00,2025-02-08 13:25:00,True,"Blasters, Vehicles"
25fdc28c-a8bc-49b6-866c-25f5e36eb83f,Monopoly Board Game,Includes various accessories for extended fun.,56.18,468,2025-03-04 08:22:00,2025-09-21 23:59:00,False,"Blasters, Educational"
f6b43233-055f-485f-99b2-fe0d7a025e9c,Transformers Figure,Includes various accessories for extended fun.,208.24,404,2025-06-05 15:01:00,2025-02-04 08:26:00,False,"Trading Cards, Board Games"
ab9c9316-9f89-4ce9-9251-fc8aae31a0a3,LEGO City Set,Interactive and educational.,163.61,294,2025-02-09 21:18:00,2025-02-19 16:09:00,False,"Family Games, Baby Toys"
bae5bc84-b155-48f4-a970-4c6519605dcd,Robot Toy,Great gift for children of all ages.,60.01,321,2025-12-19 04:12:00,2025-05-28 09:06:00,False,Dolls
6804a730-f70d-4781-96da-a8d51f98b5c9,Play-Doh Set,Great gift for children of all ages.,37.57,354,2025-08-14 02:59:00,2025-08-26 15:52:00,True,"Family Games, Arts & Crafts, Educational"
27c6ca4b-2732-4366-9982-2dbb7d8b0613,Barbie Dollhouse,Includes various accessories for extended fun.,236.73,442,2025-02-14 02:27:00,2025-02-03 01:29:00,True,Playsets
637f90b4-bfd1-44c3-b731-ca1cd5844f09,NERF Blaster,Safe and non-toxic materials.,125.64,68,2025-10-06 16:10:00,2025-03-09 11:39:00,True,"Dolls, Racing, Blasters"
d8420699-7705-4aae-8edd-a6af5f50cc68,Hot Wheels Track,High-quality and durable.,296.05,98,2025-06-28 22:34:00,2025-11-28 23:52:00,True,"Family Games, Baby Toys, Dolls"
88a7f6b4-bd97-4ffe-9154-4f3f7ddd4e9b,Plush Teddy Bear,A fun and engaging toy for kids.,184.32,20,2025-02-17 12:40:00,2025-07-24 03:11:00,True,Racing
a7c8a69a-fac2-488f-8760-ec6b36d023b1,Transformers Figure,Safe and non-toxic materials.,100.78,102,2025-08-13 14:34:00,2025-04-15 21:43:00,False,Dolls
8664083b-3f61-46f8-948c-d3684d079cc0,Superhero Action Figure,Interactive and educational.,134.55,234,2025-07-03 12:37:00,2025-04-01 10:37:00,True,"Playsets, Action Figures, Blasters"
b3b7a52d-9268-4828-9817-bec510abfe9b,Play-Doh Set,Perfect for imaginative play.,145.05,105,2025-01-11 10:15:00,2025-07-12 07:05:00,False,"Board Games, Family Games"
e8d5c7c6-d96c-425e-925c-af93d2390132,Remote Control Car,Perfect for imaginative play.,267.18,38,2025-01-01 10:09:00,2025-04-26 00:30:00,True,Arts & Crafts
7392adc5-8234-4f20-9585-16fca11f521a,Pokemon Card Set,High-quality and durable.,97.44,361,2025-02-08 07:42:00,2025-01-23 03:47:00,True,Collectibles
b9a2623f-0114-4850-87b4-30ddd1582fdd,Hot Wheels Track,Interactive and educational.,234.44,375,2025-09-28 09:29:00,2025-02-25 08:50:00,False,Board Games
224945d6-b4bd-48d8-8d50-46ffd2a33e4f,Robot Toy,Includes various accessories for extended fun.,129.39,155,2025-06-26 11:57:00,2025-05-21 13:17:00,True,"Board Games, Building Sets, Dolls"
d92e345b-fef1-41ba-9c1a-d4dd13963c1b,Magic Kit,Perfect for imaginative play.,87.59,438,2025-03-01 12:27:00,2025-05-19 05:52:00,False,"Trading Cards, Building Sets, Dolls"
b61ba399-e005-4380-aeee-a6cdf0418838,Puzzle Game,Includes various accessories for extended fun.,290.33,243,2025-07-28 15:05:00,2025-09-20 02:06:00,True,Educational
f5cac105-4fbe-4783-b6f3-32a2b121effa,Stuffed Animal,Great gift for children of all ages.,140.51,84,2025-12-14 18:34:00,2025-09-08 05:50:00,True,"Vehicles, Collectibles"
6b0203ab-aca3-4a6b-86c1-88c8a07393ff,Play-Doh Set,Interactive and educational.,294.26,292,2025-02-02 03:31:00,2025-07-18 19:32:00,False,Educational
b8d7d36e-9c09-47bd-9bd8-9b23d07cda6f,Stuffed Animal,Designed for hours of entertainment.,121.84,166,2025-05-06 21:39:00,2025-01-18 22:41:00,False,"Vehicles, Building Sets, Arts & Crafts"
5b5287a6-7b0b-4e9d-92a4-621724cda1fb,Magic Kit,Includes various accessories for extended fun.,165.51,68,2025-05-20 16:29:00,2025-01-04 06:58:00,False,Board Games
0294bc1e-d35c-47d4-b31e-60ffe778b426,NERF Blaster,Interactive and educational.,138.35,29,2025-02-21 14:51:00,2025-04-27 09:37:00,False,"Family Games, Board Games, Arts & Crafts"
77371932-d735-4fef-b8b8-bff21c4e1a21,Hot Wheels Track,A fun and engaging toy for kids.,21.64,368,2025-08-14 03:45:00,2025-02-14 05:27:00,False,"Racing, Baby Toys, Blasters"
5675465e-7749-42e6-b243-28e8545f0e60,Stuffed Animal,Perfect for imaginative play.,288.93,287,2025-10-21 12:45:00,2025-10-20 02:31:00,True,"Racing, Vehicles, Building Sets"
79ed0c44-5fbf-4478-be32-5988fdb455a3,Stuffed Animal,Perfect for imaginative play.,163.80,82,2025-05-19 08:59:00,2025-12-25 13:13:00,False,"Playsets, Arts & Crafts, Trading Cards"
f988dbac-54a1-4f1f-af91-d71bdc11674b,Science Experiment Kit,High-quality and durable.,220.13,413,2025-07-18 03:01:00,2025-09-13 21:04:00,False,"Arts & Crafts, Educational, Racing"
9e03bdba-58b3-412c-9515-86b8b3517702,Plush Teddy Bear,Perfect for imaginative play.,197.57,269,2025-03-12 14:31:00,2025-06-21 17:23:00,False,"Baby Toys, Vehicles"
76e0a8cd-8bae-44c1-a97f-43e4729e6785,Superhero Action Figure,Safe and non-toxic materials.,89.35,419,2025-05-06 06:33:00,2025-10-13 03:53:00,False,"Vehicles, Collectibles"
4c8585b9-7bf6-4d0b-833d-d0480c87ab87,NERF Blaster,A fun and engaging toy for kids.,188.92,61,2025-11-20 07:39:00,2025-01-13 00:26:00,False,"Board Games, Baby Toys, Racing"
3dba9507-e5bc-4abf-8ae1-848b7485cbba,Wooden Train Set,Interactive and educational.,180.73,166,2025-07-18 21:52:00,2025-08-28 12:57:00,False,"Family Games, Board Games"
b29f9f65-2393-473c-a2e8-fc27f57a465c,Superhero Action Figure,Designed for hours of entertainment.,214.16,22,2025-04-20 18:34:00,2025-06-14 02:53:00,True,"Dolls, Action Figures"
ddb5eb81-9b30-495d-ab3b-756e40adcf60,Transformers Figure,Interactive and educational.,161.97,399,2025-11-08 19:46:00,2025-04-26 09:35:00,False,"Dolls, Action Figures, Educational"
a4de9e4b-1a7e-407a-a3ed-e6ff315affe7,Magic Kit,A fun and engaging toy for kids.,40.77,454,2025-02-07 19:28:00,2025-04-06 07:47:00,False,"Collectibles, Family Games, Trading Cards"
6a01130c-8bf9-4b40-80bb-7a85647a6947,Science Experiment Kit,High-quality and durable.,103.45,248,2025-03-24 14:00:00,2025-01-01 06:39:00,True,"Family Games, Action Figures, Arts & Crafts"
20994830-b9f1-4db9-bad6-f71c8f3e17f9,Barbie Dollhouse,High-quality and durable.,147.10,440,2025-06-08 15:00:00,2025-06-04 06:48:00,False,"Trading Cards, Educational"
93762f69-312c-4fc4-a12f-31acf7ed695f,Hot Wheels Track,A fun and engaging toy for kids.,272.80,319,2025-09-06 18:19:00,2025-02-03 11:46:00,False,"Trading Cards, Collectibles, Board Games"
d8194529-2099-45be-8e26-05e188963cbb,Puzzle Game,Safe and non-toxic materials.,185.64,129,2025-05-07 19:21:00,2025-10-06 17:29:00,False,"Building Sets, Trading Cards"
770372d6-8491-4b08-b78c-a8ebdc5d412e,Stuffed Animal,Designed for hours of entertainment.,262.66,498,2025-10-03 14:45:00,2025-02-07 03:19:00,True,"Action Figures, Collectibles"
f6a79d1c-349b-4ef3-8056-17c4035c8dcf,LEGO City Set,Designed for hours of entertainment.,162.56,216,2025-08-14 21:44:00,2025-08-10 16:29:00,True,Dolls
d0d0d984-5231-4aef-b123-dd30ab79d59a,Puzzle Game,Encourages creativity and problem-solving.,213.87,409,2025-05-10 06:42:00,2025-08-08 18:59:00,True,Action Figures
439ff915-2c0d-47fd-bcba-9d4bb6cd6fe7,Puzzle Game,Great gift for children of all ages.,243.56,135,2025-12-14 18:15:00,2025-06-17 07:05:00,True,"Building Sets, Family Games, Educational"
d47014a4-8e22-4630-a8a6-27268bc9f834,Transformers Figure,Easy to assemble and store.,69.00,127,2025-07-07 13:00:00,2025-05-25 17:39:00,True,"Racing, Dolls, Building Sets"
60c7958b-e5a4-4fb9-8001-13fe8be558c4,Robot Toy,A fun and engaging toy for kids.,33.82,15,2025-07-26 00:09:00,2025-11-11 10:09:00,True,"Dolls, Board Games"
3b5c7bba-e2cd-44f3-a3a1-abca9c996672,Superhero Action Figure,High-quality and durable.,136.81,176,2025-11-04 20:49:00,2025-08-24 11:34:00,True,Arts & Crafts
d7e49b4d-5784-4024-bb8b-834bc74e8394,Transformers Figure,High-quality and durable.,77.99,150,2025-09-18 22:28:00,2025-05-01 09:05:00,True,"Playsets, Building Sets, Family Games"
35af4935-3235-4a33-8b6e-681a7dc542a7,Magic Kit,Great gift for children of all ages.,16.22,171,2025-01-27 12:08:00,2025-12-06 22:50:00,False,"Collectibles, Action Figures, Baby Toys"
1776e010-bf5d-45fe-aa11-0c27aa5568a1,Remote Control Car,Easy to assemble and store.,75.39,367,2025-06-23 23:14:00,2025-02-07 03:22:00,False,"Trading Cards, Action Figures, Vehicles"
b46b5296-bfb6-4ade-858d-5a6556f8309a,Superhero Action Figure,Perfect for imaginative play.,65.41,468,2025-07-22 09:43:00,2025-04-01 16:18:00,True,"Family Games, Educational"
3d72d7d6-e884-4ae9-abaf-2011e57f2788,LEGO City Set,Encourages creativity and problem-solving.,193.75,90,2025-02-22 20:12:00,2025-01-13 06:00:00,False,"Family Games, Blasters"
6f4b26e4-ea69-4842-8899-4399a678f0db,Wooden Train Set,Great gift for children of all ages.,107.78,107,2025-05-25 11:23:00,2025-10-03 07:19:00,True,"Vehicles, Arts & Crafts, Educational"
b9717391-df44-478d-bc12-d709659bed62,Superhero Action Figure,Perfect for imaginative play.,299.01,220,2025-01-05 00:55:00,2025-12-06 19:44:00,True,"Action Figures, Family Games"
cb5c0872-50da-498c-b16c-fb20c5b9b84b,Plush Teddy Bear,Safe and non-toxic materials.,258.62,109,2025-06-08 00:11:00,2025-09-08 00:06:00,False,Trading Cards
1c25792f-d162-4df5-ad72-f89a33d90301,Plush Teddy Bear,Includes various accessories for extended fun.,116.81,304,2025-01-19 05:58:00,2025-05-08 14:25:00,True,"Family Games, Educational, Arts & Crafts"
61422852-a218-4181-85e4-503a5832f970,Barbie Dollhouse,Designed for hours of entertainment.,242.62,461,2025-09-22 01:41:00,2025-06-02 19:38:00,False,"Dolls, Educational, Vehicles"
279f2299-2105-4cfd-8d43-6bda18628cae,Stuffed Animal,Safe and non-toxic materials.,106.40,285,2025-06-15 21:46:00,2025-09-07 10:54:00,True,"Vehicles, Collectibles, Arts & Crafts"
13c8b3ea-46f7-453b-9123-1b658de29b9c,Superhero Action Figure,A fun and engaging toy for kids.,6.10,345,2025-08-02 21:54:00,2025-06-02 17:37:00,True,"Building Sets, Collectibles, Action Figures"
5cb73e5a-e02b-4e19-b0ca-9d0a38b1deeb,NERF Blaster,Easy to assemble and store.,59.91,38,2025-11-16 22:36:00,2025-03-05 18:33:00,False,Trading Cards
4df89e82-0398-4ecf-a939-a089694006fa,Dinosaur Toy,A fun and engaging toy for kids.,282.85,188,2025-01-16 14:08:00,2025-08-13 03:42:00,True,"Dolls, Arts & Crafts, Blasters"
fdc8341a-4a6a-43a8-b8cc-135d9487d8c4,Transformers Figure,Easy to assemble and store.,108.46,499,2025-04-22 20:26:00,2025-03-21 07:02:00,True,"Dolls, Board Games"
bd713cf4-d451-4ec3-8a38-695b51e9bc17,Stuffed Animal,Perfect for imaginative play.,186.02,183,2025-07-23 00:14:00,2025-07-21 11:06:00,True,"Board Games, Dolls, Collectibles"
f0dd6481-41d4-43f8-88fd-42c1397f29d4,Toy Kitchen Set,A fun and engaging toy for kids.,213.19,122,2025-02-15 22:21:00,2025-09-10 23:41:00,True,Vehicles
457f395f-1a19-49e6-b454-600207ea64da,Play-Doh Set,High-quality and durable.,277.78,113,2025-04-22 20:42:00,2025-11-11 05:13:00,False,Board Games
bb923f46-3d12-44d1-94a8-a15a86f8ee57,Plush Teddy Bear,Includes various accessories for extended fun.,25.26,175,2025-12-04 21:31:00,2025-01-18 12:29:00,False,"Trading Cards, Building Sets"
9cd9b7b4-4acc-4d4b-a1de-0c3d3f9dba55,Toy Kitchen Set,High-quality and durable.,160.59,97,2025-06-02 02:06:00,2025-05-27 17:14:00,False,Trading Cards
6c89a765-bed1-4c77-9720-6355f86a41a8,Wooden Train Set,Great gift for children of all ages.,91.28,129,2025-12-13 13:14:00,2025-08-01 03:36:00,False,Educational
7b55a043-e547-4ba1-80a0-0607f0d6f2a4,Stuffed Animal,Encourages creativity and problem-solving.,64.92,338,2025-10-08 13:04:00,2025-03-01 04:54:00,False,"Playsets, Arts & Crafts, Action Figures"
8fe83bab-7490-4d73-9241-6bb51e78e27d,Pokemon Card Set,Includes various accessories for extended fun.,138.51,111,2025-01-14 14:49:00,2025-12-01 09:33:00,False,Collectibles
dc80216f-eb61-45c8-a8f4-b8a4d0cd1608,Transformers Figure,Easy to assemble and store.,203.02,110,2025-02-14 03:24:00,2025-06-25 21:18:00,True,"Baby Toys, Trading Cards, Board Games"
6e5e4028-0648-416e-876c-06253216bff2,Robot Toy,Safe and non-toxic materials.,52.16,81,2025-06-11 16:17:00,2025-06-20 08:51:00,False,Action Figures
bfd87209-894c-4139-b874-653e923c2770,Puzzle Game,A fun and engaging toy for kids.,99.68,65,2025-10-22 22:40:00,2025-12-12 21:20:00,True,"Baby Toys, Trading Cards"
00077fac-27b6-4f9d-9260-499f485c0852,Monopoly Board Game,Safe and non-toxic materials.,100.10,314,2025-05-17 20:36:00,2025-07-12 06:19:00,False,"Vehicles, Arts & Crafts, Racing"
7f913bc9-073f-48de-96fa-fd6998584b5a,Magic Kit,Designed for hours of entertainment.,171.57,185,2025-07-22 22:58:00,2025-01-11 04:36:00,True,"Family Games, Blasters"
473b3470-0f83-4c2c-ad2a-ba932ac91e1d,Dinosaur Toy,Perfect for imaginative play.,276.75,410,2025-04-09 20:42:00,2025-02-21 18:12:00,False,Building Sets
a5498b05-a89a-4dfd-bc13-f6013a03308c,Fisher-Price Toy,A fun and engaging toy for kids.,220.77,71,2025-11-26 12:58:00,2025-02-02 05:01:00,True,"Racing, Vehicles, Trading Cards"
b37ac783-7cdc-4424-b899-937e926b97be,Toy Kitchen Set,Designed for hours of entertainment.,296.81,222,2025-06-28 18:06:00,2025-05-11 13:19:00,False,Collectibles
26cb6893-5e35-4f43-819d-0b077fa1b53f,Toy Kitchen Set,High-quality and durable.,149.70,325,2025-09-13 04:23:00,2025-01-27 01:32:00,True,"Racing, Vehicles"
d34e0f81-c166-4a63-84a4-b21f7544f0f5,Superhero Action Figure,High-quality and durable.,251.26,115,2025-07-27 20:00:00,2025-06-07 00:18:00,True,"Trading Cards, Building Sets"
b428538b-33fd-4afe-bac4-18276f8c105d,Robot Toy,Perfect for imaginative play.,193.10,418,2025-02-17 17:23:00,2025-07-16 23:56:00,True,"Dolls, Educational"
052efb26-964b-459e-8be9-b545f6adb02f,Stuffed Animal,Includes various accessories for extended fun.,25.02,290,2025-03-28 09:35:00,2025-11-17 17:36:00,True,"Action Figures, Dolls, Educational"
e90b1d0d-6645-48d3-bb8d-aa437a10b91a,Hot Wheels Track,Includes various accessories for extended fun.,32.66,476,2025-11-18 17:31:00,2025-04-07 04:24:00,True,"Building Sets, Dolls"
1828c692-d19a-4cfd-9aee-b554bc80149f,Fisher-Price Toy,Perfect for imaginative play.,241.58,452,2025-07-02 20:02:00,2025-01-21 23:39:00,False,"Building Sets, Blasters"
39df7967-886a-4b9e-a0c9-a3c780209c3d,Hot Wheels Track,Designed for hours of entertainment.,215.47,288,2025-12-02 01:54:00,2025-12-26 20:32:00,True,"Collectibles, Baby Toys, Playsets"
158efb2c-bf67-43c4-bf84-6fd0a966e02e,Puzzle Game,Interactive and educational.,228.47,205,2025-09-18 02:13:00,2025-05-06 10:59:00,False,"Vehicles, Collectibles"
c2ec6683-e8ab-4553-8dcb-caa589666665,Barbie Dollhouse,Designed for hours of entertainment.,161.76,420,2025-10-17 11:51:00,2025-10-12 10:27:00,False,Building Sets
9e8652f3-358f-447b-a473-e89d624a8fb4,Fisher-Price Toy,Encourages creativity and problem-solving.,14.54,46,2025-02-12 12:40:00,2025-02-25 22:10:00,False,Blasters
dd5213b0-e019-4839-b027-c25ad0b7e7ff,Remote Control Car,High-quality and durable.,219.93,440,2025-08-02 18:06:00,2025-03-24 10:55:00,True,"Playsets, Action Figures"
36ace00c-474b-4691-b449-07d56a68baf4,Wooden Train Set,Includes various accessories for extended fun.,126.48,357,2025-02-09 23:56:00,2025-03-19 23:23:00,False,"Dolls, Action Figures, Building Sets"
1fdd6fe1-dce7-4cd6-92f4-a018e0fd3547,Fisher-Price Toy,Easy to assemble and store.,290.49,41,2025-06-01 00:25:00,2025-12-21 11:20:00,False,"Trading Cards, Family Games"
2072283a-c015-4996-b18f-7f4dd9b30068,Barbie Dollhouse,Great gift for children of all ages.,150.94,445,2025-11-19 05:34:00,2025-03-17 12:59:00,True,Collectibles
d42afce1-48e3-4972-a774-e27bfb1b1900,Dinosaur Toy,Great gift for children of all ages.,97.04,92,2025-09-05 07:18:00,2025-08-23 21:35:00,False,"Arts & Crafts, Racing"
05bd61a1-fce2-4bdc-ae61-4ebdf2763ae3,Stuffed Animal,High-quality and durable.,204.13,263,2025-02-04 13:38:00,2025-02-14 07:13:00,True,"Board Games, Blasters"
f2fc06d6-6aa6-46fc-9bfe-f5b1a55ce279,Wooden Train Set,A fun and engaging toy for kids.,62.62,253,2025-05-15 23:22:00,2025-10-11 16:09:00,False,"Racing, Vehicles, Family Games"
75c243ab-3722-460e-9375-e5858ca88b2f,Magic Kit,Includes various accessories for extended fun.,248.99,32,2025-09-25 19:30:00,2025-11-05 13:29:00,True,"Family Games, Playsets, Action Figures"
7830b64c-b0e9-42ce-ae1f-2971faf42715,Monopoly Board Game,Great gift for children of all ages.,248.26,240,2025-01-22 15:41:00,2025-09-28 02:42:00,False,"Baby Toys, Playsets"
00cc2b97-d2c0-4ad8-8832-d243d575fc85,Remote Control Car,High-quality and durable.,137.09,492,2025-02-05 17:54:00,2025-06-25 14:02:00,False,"Family Games, Arts & Crafts"
d56c83fa-b8ba-406f-9d61-247daaf1ff89,Science Experiment Kit,A fun and engaging toy for kids.,25.17,417,2025-09-15 02:56:00,2025-06-05 02:07:00,True,Building Sets
